PopRank,City,State,city_pop_2013,Pop2010,city_pop_chg_pcnt,ChangePercent,SqMi,city_pop_sqmi,city_longitude,city_latitude,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,state_name
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94163.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94127.0,37.734964,-122.4597,-8.0,1.0,"37.734964,-122.4597",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94120.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94129.0,37.79984,-122.46167,-8.0,1.0,"37.79984,-122.46167",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94170.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94171.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94147.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94134.0,37.719581,-122.41085,-8.0,1.0,"37.719581,-122.41085",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94123.0,37.801028,-122.43836,-8.0,1.0,"37.801028,-122.43836",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94119.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94135.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94133.0,37.801878,-122.41018000000001,-8.0,1.0,"37.801878,-122.41018",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94108.0,37.792678,-122.40793000000001,-8.0,1.0,"37.792678,-122.40793",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94143.0,37.76313,-122.458582,-8.0,1.0,"37.76313,-122.458582",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94154.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94137.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94116.0,37.743381,-122.48578,-8.0,1.0,"37.743381,-122.48578",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94177.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94130.0,37.819423,-122.36966000000001,-8.0,1.0,"37.819423,-122.36966",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94132.0,37.724231,-122.47958,-8.0,1.0,"37.724231,-122.47958",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94124.0,37.732797,-122.39348000000001,-8.0,1.0,"37.732797,-122.39348",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94166.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94126.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94101.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94122.0,37.758379999999995,-122.48478,-8.0,1.0,"37.75838,-122.48478",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94141.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94110.0,37.74873,-122.41545,-8.0,1.0,"37.74873,-122.41545",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94150.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94112.0,37.720931,-122.44241000000001,-8.0,1.0,"37.720931,-122.44241",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94117.0,37.770936999999996,-122.44276,-8.0,1.0,"37.770937,-122.44276",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94172.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94104.0,37.791728000000006,-122.4019,-8.0,1.0,"37.791728,-122.4019",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94138.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94169.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94153.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94102.0,37.779329,-122.41915,-8.0,1.0,"37.779329,-122.41915",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94144.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94140.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94152.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94109.0,37.792778000000006,-122.42188,-8.0,1.0,"37.792778,-122.42188",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94157.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94106.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94111.0,37.798228,-122.40026999999999,-8.0,1.0,"37.798228,-122.40027",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94115.0,37.786128999999995,-122.43736000000001,-8.0,1.0,"37.786129,-122.43736",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94168.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94188.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94105.0,37.789228,-122.3957,-8.0,1.0,"37.789228,-122.3957",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94161.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94159.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94167.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
14,San Francisco,California,837442,805235,4.0,0 to 5,46.9,17179,37.7751,-122.4193,94125.0,37.784827,-122.727802,-8.0,1.0,"37.784827,-122.727802",California
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43217.0,39.824831,-82.94384000000001,-5.0,1.0,"39.824831,-82.94384",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43231.0,40.076042,-82.94064,-5.0,1.0,"40.076042,-82.94064",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43226.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43223.0,39.935263,-83.04558,-5.0,1.0,"39.935263,-83.04558",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43213.0,39.966814,-82.87413000000001,-5.0,1.0,"39.966814,-82.87413",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43704.0,39.991729,-83.082262,-5.0,1.0,"39.991729,-83.082262",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43228.0,39.954363,-83.12299999999999,-5.0,1.0,"39.954363,-83.123",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43220.0,40.047273,-83.06985999999999,-5.0,1.0,"40.047273,-83.06986",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43270.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43221.0,40.02063,-83.07655,-5.0,1.0,"40.02063,-83.07655",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43230.0,40.039963,-82.87855,-5.0,1.0,"40.039963,-82.87855",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43224.0,40.039914,-82.96772,-5.0,1.0,"40.039914,-82.96772",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43232.0,39.924213,-82.86563000000001,-5.0,1.0,"39.924213,-82.86563",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43284.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43215.0,39.965131,-83.00431,-5.0,1.0,"39.965131,-83.00431",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43227.0,39.944231,-82.89063,-5.0,1.0,"39.944231,-82.89063",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43229.0,40.085313,-82.97326,-5.0,1.0,"40.085313,-82.97326",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43202.0,40.018814,-83.00894,-5.0,1.0,"40.018814,-83.00894",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43272.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43266.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43201.0,39.990764,-83.00117,-5.0,1.0,"39.990764,-83.00117",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43214.0,40.053063,-83.01881,-5.0,1.0,"40.053063,-83.01881",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43222.0,39.958664,-83.02856,-5.0,1.0,"39.958664,-83.02856",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43205.0,39.957265,-82.96587,-5.0,1.0,"39.957265,-82.96587",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43251.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43287.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43204.0,39.958496000000004,-83.08230999999999,-5.0,1.0,"39.958496,-83.08231",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43291.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43240.0,40.146873,-82.98178,-5.0,1.0,"40.146873,-82.98178",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43235.0,40.099204,-83.05566999999999,-5.0,1.0,"40.099204,-83.05567",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43211.0,40.012714,-82.97126999999999,-5.0,1.0,"40.012714,-82.97127",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43271.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43216.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43234.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43207.0,39.897695,-82.96969,-5.0,1.0,"39.897695,-82.96969",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43212.0,39.988114,-83.04268,-5.0,1.0,"39.988114,-83.04268",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43209.0,39.958564,-82.92824,-5.0,1.0,"39.958564,-82.92824",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43203.0,39.9718,-82.9688,-5.0,1.0,"39.9718,-82.9688",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43260.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43085.0,40.097796,-83.02076,-5.0,1.0,"40.097796,-83.02076",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43206.0,39.944564,-82.98085,-5.0,1.0,"39.944564,-82.98085",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43236.0,40.135711,-83.007626,-5.0,1.0,"40.135711,-83.007626",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43268.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43210.0,40.003681,-83.02148000000001,-5.0,1.0,"40.003681,-83.02148",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43219.0,40.002514,-82.92589,-5.0,1.0,"40.002514,-82.92589",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43279.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43265.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43299.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
15,Columbus,Ohio,822553,787033,4.51,0 to 5,217.2,3624,39.9848,-82.985,43218.0,39.969035999999996,-83.01138900000001,-5.0,1.0,"39.969036,-83.011389",Ohio
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28206.0,35.248292,-80.82748000000001,-5.0,1.0,"35.248292,-80.82748",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28282.0,35.224242,-80.84474300000001,-5.0,1.0,"35.224242,-80.844743",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28286.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28262.0,35.321279,-80.7405,-5.0,1.0,"35.321279,-80.7405",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28208.0,35.235791,-80.89295,-5.0,1.0,"35.235791,-80.89295",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28223.0,35.305552,-80.73303,-5.0,1.0,"35.305552,-80.73303",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28270.0,35.113906,-80.7613,-5.0,1.0,"35.113906,-80.7613",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28215.0,35.244468,-80.72164000000001,-5.0,1.0,"35.244468,-80.72164",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28213.0,35.280464,-80.75678,-5.0,1.0,"35.280464,-80.75678",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28269.0,35.329235,-80.80485999999999,-5.0,1.0,"35.329235,-80.80486",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28243.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28234.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28203.0,35.208991999999995,-80.85539,-5.0,1.0,"35.208992,-80.85539",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28283.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28220.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28216.0,35.286967,-80.87903,-5.0,1.0,"35.286967,-80.87903",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28253.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28212.0,35.189544,-80.74741999999999,-5.0,1.0,"35.189544,-80.74742",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28299.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28224.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28240.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28202.0,35.227191999999995,-80.84419,-5.0,1.0,"35.227192,-80.84419",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28255.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28221.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28284.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28241.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28237.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28280.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28228.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28227.0,35.192919,-80.66821999999999,-5.0,1.0,"35.192919,-80.66822",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28210.0,35.13451,-80.85632,-5.0,1.0,"35.13451,-80.85632",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28250.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28242.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28258.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28222.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28233.0,35.489411,-80.82536800000001,-5.0,1.0,"35.489411,-80.825368",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28225.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28297.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28244.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28201.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28218.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28277.0,35.054546,-80.81792,-5.0,1.0,"35.054546,-80.81792",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28290.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28246.0,35.227542,-80.842543,-5.0,1.0,"35.227542,-80.842543",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28232.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28278.0,35.119012,-81.02213,-5.0,1.0,"35.119012,-81.02213",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28287.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28296.0,35.225242,-80.845843,-5.0,1.0,"35.225242,-80.845843",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28266.0,35.284459000000005,-80.85815500000001,-5.0,1.0,"35.284459,-80.858155",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28231.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28226.0,35.107803999999994,-80.82139000000001,-5.0,1.0,"35.107804,-80.82139",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28261.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28219.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28260.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
16,Charlotte,North Carolina,792862,731424,8.4,5 to 10,297.7,2457,35.2087,-80.8307,28229.0,35.260020000000004,-80.804151,-5.0,1.0,"35.26002,-80.804151",North Carolina
